# 0.00881009, 3.29157, 0.664216, 0.949961, 1.08505, 0.924497, 0.876617, 0.541866, 0.969039, 1.15357, 0.620141, 0.742081, 0.923129, 1.08207, 0.605478, 0.627164, 0.721081, 0.938031, 1.07359, 1.14875, 1.9623, 1.69675, 1.7071, 1.9195, 2.3605, 2.07839, 2.26095, 2.32498, 2.84919, 2.53783, 0.906729, 1.01363, 1.49782, 1.08497, 1.1932, 1.38362, 1.24911, 1.21373, 0.756655, 0.617631, 0.867706, 1.19467, 0.00131229, 0.543916, 0.000213642, 0.151506, 0.00266689, 0.521565, 0.00286562, 0.715325, 0.0021959, 0.364091, 0.00263083, 0.659419, 0.00178684, 0.433497, 0.00222303, 0.626512, 0.00371522, 0.713054, 0.00386993, 0.725718, 0.00556388, 0.926113, 0.00361441, 0.822064
-106.296,0.971035,0.0779399,6,63,0,145.485,0.318895,1.1543,-0.00347053,-0.140738,-1.05179,-0.0729424,-0.387241,-4.30917,-2.79228,-0.00243999,-0.366611,0.433513,-0.441613,-1.31629,-0.745759,0.243927,-3.43661,-3.74258,-5.17344,-0.142977,-1.33956,-1.60427,-0.932356,-0.445279,0.536682,0.78849,-2.18399,-2.24206,-3.75098,0.00230188,1.72692,0.130378,-1.29638,-0.365118,-1.65735,0.222784,-2.74858,-2.20525,-3.17517,-2.09852,-0.899403,0.148378,-0.0963223,1.44417,-0.0418197,0.682792,-0.162437,-0.216314,-0.158055,-0.285141,-0.0485545,-0.104545,-0.13717,-0.358792,-0.392324,-0.262549,0.787604,2.17122,1.28773,1.96611,-2.63984,-2.09551,-1.8908,-0.15622,2.2199,0.168132
-108.327,0.879729,0.0779399,6,63,0,150.112,0.245052,2.41584,-0.229799,1.14656,0.991985,-0.951682,-3.17169,-1.88503,-4.45716,-1.63002,-2.04608,-0.389228,-2.05766,0.937849,-1.50631,-1.24081,0.240953,-3.69311,-3.88015,-0.680494,0.263006,-1.34094,1.07719,-0.692823,-0.202267,-1.71988,-2.09209,-3.38425,-1.17324,-1.80976,-3.86302,-0.524445,1.56272,0.377392,0.736905,-0.5757,-0.44328,-0.979143,-2.11586,-0.616046,-1.78852,-1.17742,-0.0862315,1.03002,-0.035106,1.01737,-0.255144,-0.381064,-0.137842,-0.171011,-0.0901479,-0.0482263,-0.102364,-0.318491,-0.231716,-0.200737,3.39655,3.38973,0.256236,1.10135,-1.01679,-3.34164,-2.86818,1.28892,-0.959512,0.905316
-98.7962,0.984799,0.0779399,6,63,0,141.616,0.212487,-0.146777,-0.870366,-0.0326442,-0.976141,-1.00526,-0.282389,-3.46346,-2.23316,0.117625,-0.408763,0.947853,0.27147,-0.235865,-0.18498,0.876118,-3.09479,-3.11978,-5.24741,-0.676493,-1.23168,-0.330319,0.101571,-0.348143,-0.301706,-0.0622297,-2.55722,-1.30417,-2.11912,0.289815,1.59649,0.689838,-1.22378,-1.26723,-1.41121,-0.0869883,-2.42485,-3.11228,-1.80501,-1.06869,0.0769659,-0.0740788,-0.0768217,1.23947,-0.0375349,0.93194,-0.15805,-0.223454,-0.0860866,-0.249105,0.0180629,-0.039076,-0.0982676,-0.0637851,-0.227307,-0.164421,1.90435,2.62075,0.794824,2.77891,-2.76709,-2.20669,-1.8199,-2.22347,1.41144,0.655358
-93.3023,0.866183,0.0779399,5,31,0,124.037,0.202594,2.40363,0.756319,0.929513,-0.00792724,-0.379577,-1.70028,-0.480965,-3.48965,-0.200622,-1.13396,2.64889,-1.0777,0.104835,-0.405554,0.00493705,-0.616767,-3.4023,-1.01596,0.230516,0.221588,-0.296214,0.168466,-1.41392,1.05298,0.501195,0.284709,-2.4033,-2.65464,-0.0253108,-0.552842,1.70458,0.605412,1.12842,0.753861,0.600928,-0.309289,-0.00351847,-1.65202,-0.930876,0.0964871,-1.72917,-0.0583494,1.26964,-0.0241894,0.655676,-0.225665,-0.207582,-0.15056,-0.210281,-0.0403281,-0.0759679,-0.111878,-0.166982,-0.261008,-0.273245,2.03021,1.30558,0.646007,1.60609,-2.43405,-1.98144,-2.97312,-1.04197,-0.784197,0.00582239
-99.3443,0.969166,0.0779399,6,63,0,125.327,0.107328,2.17703,0.526485,0.394355,0.0665042,-0.73373,-2.06834,-1.84686,-0.248932,0.824014,-0.416521,1.54287,-0.797304,-0.510394,-1.86991,0.966587,0.966138,-1.5119,-3.0615,0.89442,-0.209711,0.425745,0.0263933,0.255691,1.47969,1.10243,0.522265,-0.458418,-0.67039,-0.383133,-0.961883,-0.541508,0.58302,0.460988,1.11216,1.87523,-1.08503,-0.051556,0.654438,-0.994227,0.221718,-1.2134,-0.0254267,0.305791,-0.0528926,0.981344,-0.138275,-0.245808,-0.0789363,-0.200842,-0.00330947,-0.0342922,-0.0125391,-0.20083,-0.180277,-0.258883,1.15022,2.89902,0.786959,1.85144,-1.93121,-1.80464,-3.17089,-1.93323,0.138387,1.38409
-99.9214,0.946726,0.0779399,6,63,0,132.985,0.209352,-0.762928,0.984238,1.44769,0.898377,-0.552742,0.813028,-1.07686,-3.37387,-0.451838,-0.30807,-0.88518,-1.93105,0.463507,2.06053,0.468726,-1.30469,-1.58313,-2.67152,1.16951,1.02313,0.714295,1.26711,-0.930406,0.0609105,-1.15819,-1.73107,-1.53293,-0.248474,0.877728,0.679966,2.99627,0.531077,0.918239,0.510952,-1.04801,-0.0889166,-0.404229,-0.223014,1.55912,-0.253363,1.42266,-0.0283402,1.14937,-0.0298884,0.403802,-0.104512,-0.165685,-0.140647,-0.19613,-0.0289659,-0.0571813,-0.115187,-0.243704,-0.242778,-0.150667,1.61606,1.0315,0.799715,1.98021,-2.52066,-2.40225,-1.9013,0.651419,0.932264,0.759333
-100.487,0.94232,0.0779399,6,63,0,129.861,0.169403,1.60957,0.36509,-0.282563,0.14077,0.434967,-2.30287,-1.65857,-1.1271,-0.390773,-0.358331,0.992742,0.0620291,0.610757,-1.15273,0.23684,-0.216669,-2.23833,-3.81341,0.136067,-0.933816,1.23437,-0.15834,0.293494,1.91152,0.970651,-0.406954,-0.10715,-2.88773,-0.316423,-0.0123407,0.171561,0.75308,0.984909,0.688024,3.08066,-1.46245,-0.0884085,-0.531988,-1.049,0.770626,-1.07835,-0.046489,1.24316,-0.0581962,2.0289,-0.216611,-0.263538,-0.127573,-0.224413,-0.021857,-0.0692881,-0.0421251,-0.237087,-0.107438,-0.331424,2.53243,2.96832,1.37573,1.69616,-2.07332,-2.0259,-3.302,-0.328333,-1.92707,2.11216
-96.0531,0.988679,0.0779399,6,63,0,125.341,0.162858,1.29873,0.239125,2.24386,0.0446839,0.475893,-0.454869,-1.97771,-2.48465,-0.688835,1.71604,1.334,-0.618886,0.886374,1.28283,-0.0747826,-0.419371,-2.02256,-1.51588,0.499519,0.15519,1.11262,2.11123,-0.561496,0.603381,0.178692,-1.66709,-2.54424,-0.474666,0.192888,-0.383903,1.72155,2.01514,0.207397,0.69101,1.78578,-0.700577,-1.61148,-1.64417,1.66211,1.05142,1.50178,-0.052306,1.79518,-0.0542655,1.40084,-0.149566,-0.194113,-0.150576,-0.17819,0.0142267,0.00952621,-0.0193555,-0.245177,-0.261498,-0.35216,1.24068,1.17041,0.316892,1.25734,-2.7669,-2.79901,-2.98772,0.418646,0.636045,2.13699
-103.798,0.953562,0.0779399,6,63,0,137.153,0.0632294,3.95405,1.60867,-0.80038,1.16618,0.461716,-0.848491,-1.00182,-0.0619702,1.014,-1.84997,1.48991,-0.406713,0.904701,-0.486824,0.715453,0.411545,-1.56646,-2.35331,1.18829,1.02135,-1.36357,-0.30858,1.27005,1.3303,-0.434898,-0.532491,0.118418,-1.22196,0.719833,1.96123,0.732037,1.33085,1.34712,1.72789,0.154427,-1.28958,-0.0678339,-1.30735,-0.667139,-0.759978,-0.227158,-0.0349396,1.12344,-0.0564764,1.03481,-0.217613,-0.326255,-0.171556,-0.252805,0.0731038,0.050092,0.093603,-0.240397,-0.165427,-0.169853,2.02465,3.56757,0.776722,1.90444,-2.53366,-3.49338,-3.54887,-1.35385,-0.408061,-0.506527
-106.714,0.974968,0.0779399,6,63,0,135.566,-0.00736658,5.17903,1.17207,-0.823411,1.03453,1.01922,-0.638094,-0.842613,-0.806647,0.64859,-1.75434,2.46051,-0.54668,0.382381,-0.602943,0.0680348,0.105862,-0.538258,-1.89523,1.06792,0.992598,-1.51782,-0.51364,1.605,1.0882,-0.416289,-1.10065,0.455182,-0.967004,1.65507,2.33918,0.150899,1.28818,1.6386,1.50182,0.25708,-1.58419,-0.632478,-1.59589,-0.80335,-0.645931,0.242927,-0.026626,1.11423,-0.0582443,1.46057,-0.237614,-0.291864,-0.182089,-0.260261,0.0602246,0.0351431,0.08084,-0.249999,-0.129304,-0.14427,2.2059,3.55529,1.47495,2.27582,-2.42795,-3.08879,-3.25944,-1.07238,-1.06864,-0.428833
-109.345,0.985704,0.0779399,6,63,0,139.69,0.0721731,5.0713,0.677541,1.83016,0.418854,-0.370651,-0.390848,-1.00209,-1.85714,-0.219765,0.121988,-0.987786,-0.615187,0.891504,0.982787,1.10491,1.17884,-1.66031,-1.23225,2.57269,-1.83453,0.00895537,1.48138,-1.30953,1.28392,-1.80084,-0.683545,-2.60128,-1.71718,-0.942799,-1.01395,2.32221,-0.0732685,1.12393,1.39393,0.0614811,-0.347222,0.170398,-0.399171,0.0589871,1.07077,0.885128,-0.0371284,1.09221,-0.0533224,1.36922,-0.277938,-0.304205,-0.21943,-0.288587,0.118865,0.0111244,0.034325,-0.365175,-0.165234,-0.12306,2.7876,1.77219,0.760486,2.15203,-4.75979,-2.43245,-4.01805,1.47513,-0.247649,-1.01512
-105.394,0.700498,0.0779399,6,63,0,137.302,0.255122,-1.51594,0.0857851,0.284999,1.03407,0.454263,-1.30692,-1.72151,-1.78185,0.281585,-0.634514,2.35893,-0.109616,0.564666,-1.05082,0.622892,-1.95375,-2.68068,-3.06404,-0.815183,1.93502,0.367342,0.312325,1.78906,-0.0588203,1.78744,-2.22021,-1.90317,-1.83049,1.42827,1.53468,0.143245,1.87197,0.227598,-0.399267,0.920937,-1.8415,-0.253104,-1.45985,0.632908,-0.586355,0.0911371,-0.0505382,1.15283,-0.0540014,2.09427,-0.208854,-0.258338,-0.0681851,-0.254107,-0.0657996,-0.0806316,-0.13344,-0.125369,-0.304593,-0.338444,3.08548,3.66643,0.297065,2.91204,-0.910016,-3.37947,-2.30546,-1.25443,-0.191722,3.0703
-97.0066,1,0.0779399,6,63,0,131.128,0.257009,2.32485,0.131822,1.3193,-0.468739,-0.536326,-1.80128,-2.61875,-3.32022,-1.57689,-0.0472565,-0.0883075,-0.55667,1.93508,0.980209,-0.278146,-1.13976,-2.5397,-3.54649,0.966919,-2.04844,-0.818703,1.24786,-1.01375,1.04695,-1.1099,-0.729367,-1.48706,-2.9839,-1.26682,-0.922182,0.414572,0.157367,0.722323,0.557582,0.569145,0.523624,-2.57156,-1.98398,-0.923897,0.306312,0.726605,-0.0472786,0.826272,-0.0300991,1.17422,-0.317914,-0.336425,-0.24183,-0.222341,-0.00847422,-0.0601633,-0.110472,-0.341549,-0.399537,-0.195115,3.53806,2.64093,1.31866,1.50312,-2.9862,-2.93861,-2.38564,0.854701,1.6759,-0.468291
-96.2931,0.907873,0.0779399,6,63,0,127.186,0.248074,-0.981635,0.152172,1.50154,-0.406513,-2.1739,-1.1037,-3.40617,-4.23415,-0.0975853,-0.678156,0.570257,-1.72034,-0.00537712,-0.030868,0.535968,-1.04749,-3.29529,-3.591,0.141467,-2.35444,0.784569,0.867411,-1.68038,-0.109443,-0.323735,-2.73101,-0.450989,-2.72467,-1.04849,-1.42604,1.36306,0.27908,0.221708,0.663792,-0.323766,-2.49968,-2.23143,-2.92719,-0.978081,0.182516,0.670527,-0.0716251,1.46244,-0.0482532,1.23702,-0.0981166,-0.164549,-0.0554488,-0.21002,-0.046114,-0.0359672,-0.0668324,-0.157473,-0.157435,-0.23916,1.36071,0.967969,-0.188049,2.8243,-2.88658,-3.06086,-2.61196,0.120615,-0.852413,0.79782
-92.7914,0.999168,0.0779399,6,63,0,120.817,0.21544,0.0121241,0.538797,0.888013,0.658661,-1.38713,-1.87534,-2.12803,-3.24794,1.20773,-1.38974,0.562363,-1.56148,-0.400016,-0.0738374,1.6648,-1.28594,-5.01284,-4.0903,-0.101061,-1.42409,0.765262,1.21814,-0.755083,0.299108,-1.20802,-2.27301,-1.53187,-3.33113,-0.432072,-1.55285,-0.227464,0.446722,0.42945,-0.961767,0.780627,-1.2753,-2.06769,-2.31765,-1.48308,0.264956,0.8205,-0.0757488,1.7249,-0.056832,1.40319,-0.135794,-0.214892,-0.118266,-0.201472,-0.0185741,-0.0145717,-0.110887,-0.236809,-0.140069,-0.198912,1.72731,2.05963,0.393687,1.77025,-2.12678,-2.82502,-2.95068,-0.298824,0.43205,1.00451
-94.0225,0.881177,0.0779399,5,63,0,126.831,0.24938,2.19828,1.18918,0.391211,0.521569,-0.813779,-2.13045,-3.12485,-4.31841,-0.753647,-1.11158,-0.107829,0.478128,0.0745895,-0.506684,-0.433068,-1.68987,-2.90168,-3.76576,-0.799432,-0.569607,-1.00137,1.75509,-0.431279,1.25141,-1.99042,-1.5296,-1.95909,-4.68314,-1.21027,-2.03732,0.184727,1.08777,-0.0200943,0.53859,0.610226,-2.46955,-2.85181,-4.31239,0.678821,-2.26421,-0.955896,-0.0980797,1.41635,-0.0539393,1.37125,-0.242079,-0.262739,-0.131227,-0.205211,-0.0382739,-0.0688054,-0.0486867,-0.159828,-0.280537,-0.177176,1.7424,2.38601,-0.235714,1.26327,-2.88311,-3.2723,-3.8756,-1.18727,-0.829065,0.237038
-95.541,0.994221,0.0779399,6,63,0,125.105,0.161644,1.81345,0.656771,1.03998,0.0173307,0.589283,-1.65613,-3.06077,-2.98523,0.276654,-0.913311,0.0298895,-2.23706,-0.274736,-0.0385682,-0.33222,-0.0956714,-2.90568,-4.34965,-0.370062,-0.860738,-0.158318,-0.0362427,0.0456066,0.216113,1.52821,-3.13454,-3.4314,-2.36229,-0.413163,0.0631893,0.197951,-1.26126,0.249811,-2.09174,-0.293397,0.241303,-1.73716,-1.82778,-3.12698,-0.967193,-1.09024,-0.0760913,1.17135,-0.0660778,1.74232,-0.142652,-0.22167,-0.180593,-0.184719,-0.0377625,-0.00625168,-0.0233917,-0.122439,-0.24143,-0.194107,1.53394,2.14515,1.6532,0.966155,-2.04299,-3.90484,-2.06941,-0.631549,0.906387,0.803252
-94.8276,0.946472,0.0779399,6,63,0,130.871,0.185777,0.821827,0.0962596,1.3589,-0.0555525,0.206672,-2.12383,-2.85957,-3.0506,0.286065,-1.10967,0.690997,-2.60329,-0.820763,0.0117129,0.0385439,-0.298565,-2.56709,-3.66101,-0.350326,0.0236089,-0.120686,-0.607874,0.395826,0.458555,1.72958,-2.55855,-3.55221,-1.91881,-0.68151,-0.159385,0.117076,-0.778489,0.263213,-1.88315,-0.231453,-1.11836,-2.34383,-3.15833,-1.57657,-0.615109,-1.20671,-0.0688022,0.814213,-0.0607341,1.402,-0.104454,-0.206872,-0.159066,-0.156895,-0.0512608,0.025347,-0.0254363,-0.138953,-0.276354,-0.162465,1.49118,1.77814,1.46909,1.13881,-1.68655,-3.86721,-2.23227,-1.24876,0.477346,0.296503
-93.4076,0.978378,0.0779399,6,63,0,126.458,0.321589,-0.794371,-0.8144,0.17674,-0.664106,-0.748652,-1.49409,-2.57625,-3.52718,-1.54517,-0.885221,-0.597526,-0.104032,0.380181,-0.328676,0.31896,-3.18816,-3.73619,-4.09823,0.0316834,0.570717,0.399954,0.900371,-1.35559,-0.179583,-1.64875,-1.61232,-1.62326,-3.72109,-0.54671,-0.900071,1.62416,-1.46791,-0.753761,-0.682651,-0.283642,-2.37542,-0.750466,-1.32276,-0.562478,-2.24587,-1.29253,-0.0631795,0.627645,-0.0377584,0.95832,-0.213,-0.167265,-0.067214,-0.231626,0.0128273,-0.0940753,-0.139714,-0.190614,-0.371387,-0.197095,2.57784,1.31025,-0.227282,2.35045,-4.0554,-2.1637,-3.47763,-0.525952,0.376171,0.550148
-95.0805,0.901774,0.0779399,6,63,0,126.386,0.0836875,3.22709,1.26366,0.684636,0.994882,-0.696409,-0.873707,-0.998984,-2.16541,0.430211,-0.97108,0.926932,-2.79256,-0.421359,0.078131,-0.131925,0.877951,-1.51296,-3.67404,-0.96401,-1.03559,-0.909797,-0.831299,0.580303,0.692542,0.580655,-0.541241,-1.44294,-0.7655,-0.404724,-0.457205,-0.49622,1.26492,0.496091,0.0600866,-0.308912,0.919452,-0.9021,-0.133783,-0.425816,1.09398,-0.275553,-0.0198288,0.359877,-0.0325285,1.17656,-0.113762,-0.205848,-0.213781,-0.179914,-0.0290251,-0.0078171,-0.0052793,-0.125668,-0.19016,-0.241713,0.980381,2.03605,1.89827,1.33749,-0.784938,-2.82322,-2.0124,-0.811188,0.0501662,1.50583
-92.6206,0.853094,0.0779399,6,63,0,127.34,0.0911722,4.24817,0.255466,0.0751996,-0.790439,-0.568672,-0.30371,-1.70324,-0.720245,-0.837454,-0.142351,-0.883205,-0.442369,0.235623,0.263307,0.498045,-1.13416,-2.20874,-1.17296,1.36888,0.405995,-0.207743,0.161837,-1.67742,-0.0341409,0.0644824,-1.4123,-0.594358,-1.63072,0.0555289,-0.938506,0.918028,0.412284,-0.543443,0.809086,-0.180159,-1.57743,-0.717648,-0.83015,-1.31457,-1.87891,0.825465,-0.020562,0.342193,-0.0158359,0.578575,-0.232255,-0.207049,-0.130516,-0.225742,0.0360444,-0.01863,-0.00227492,-0.318851,-0.308127,-0.271257,2.28321,1.24179,-0.112605,1.41379,-2.51144,-1.49693,-2.76681,0.483687,-0.287001,1.86683
-96.9009,0.977094,0.0779399,6,63,0,124.014,0.19367,1.49895,-0.00660252,0.465038,1.13302,-0.150288,-1.0171,-0.542385,-1.3982,-0.370728,-1.79408,0.881824,-1.64865,-0.168662,-1.71867,-0.630922,0.355713,-0.959508,-2.49618,-1.07686,-1.08961,-0.835791,-0.0834434,-0.264391,-0.0275486,-1.12882,0.0390009,-0.944323,-2.00338,-0.941795,0.0227003,-0.00490602,-1.31337,-0.125998,-1.54431,-0.157907,1.14178,0.873594,-0.0778384,1.08853,0.975758,-1.31952,-0.0115605,-0.284405,-0.0524148,2.06039,-0.221033,-0.272261,-0.129494,-0.290908,-0.0405149,-0.0846782,-0.127452,-0.23227,-0.195576,-0.158335,3.31726,2.94383,1.40105,3.4042,-1.78893,-3.24342,-2.03969,1.42702,0.566788,0.116369
-103.194,0.901475,0.0779399,6,63,0,139.054,0.162157,1.52501,-2.43359,0.624416,0.339865,-3.4251,-0.897114,-1.77654,-2.24239,0.414692,-1.01164,-0.757644,-1.32471,-0.311374,1.14482,1.76366,-0.248851,-2.37047,-2.41596,-0.0401544,1.06785,0.18138,-0.361946,-1.0734,-0.770919,-0.794714,-1.68727,-0.302421,-0.435808,-0.712184,-0.888738,0.704231,0.377057,-0.577466,-0.374797,-0.378605,-1.6556,-0.486675,-1.74371,-0.0128789,0.864076,1.54015,-0.0553493,0.733263,-0.0402332,1.14886,-0.245667,-0.161242,-0.179572,-0.301434,0.0258221,-0.0486337,-0.0542503,-0.131761,-0.187946,-0.18186,4.3064,1.11757,1.05263,3.73262,-3.11864,-1.83826,-3.49551,-1.72744,-0.515896,0.862871
-94.13,0.973134,0.0779399,6,63,0,138.608,0.109036,3.51967,0.957856,-0.506016,1.01651,1.152,-0.272281,-1.52246,-1.71524,-0.792523,0.197623,-0.111383,0.184188,0.837701,-2.1209,-0.343809,-1.20039,-1.706,-2.69022,0.119319,-1.35194,-1.31191,0.895914,-0.0325078,0.793516,0.3579,-1.14633,-2.37497,-2.95288,-0.975517,0.318303,-0.68065,-0.667599,0.735831,-0.119141,0.186291,-0.112597,-0.811276,-0.771062,0.365456,-0.672781,-1.99112,-0.05225,0.58658,-0.0432734,1.72517,-0.201428,-0.279191,-0.139969,-0.280171,-0.00983501,-0.0337632,0.0024166,-0.170689,-0.217917,-0.147865,1.53372,2.85397,0.752109,2.55927,-1.62189,-1.90043,-2.63105,-0.95699,0.133132,-0.481917
-95.0738,0.954839,0.0779399,6,63,0,124.792,0.200943,-0.420476,0.444749,0.695214,0.340147,-1.53256,-3.49217,-2.7845,-2.74476,-0.355809,-1.822,0.495612,-1.27359,0.358795,1.0724,0.742864,-0.0612085,-3.56484,-2.7901,-0.674971,1.65913,1.29017,1.2632,1.42772,1.00319,0.237436,-1.74652,-1.40065,-1.54671,1.17353,0.185867,2.8538,0.982328,-0.333799,-0.252542,0.950345,-1.11588,-1.60736,-3.25146,-0.579733,0.857124,2.29927,-0.0773621,1.74576,-0.0345409,1.00953,-0.233531,-0.161651,-0.0830235,-0.203959,-0.0163701,-0.0366907,-0.0487289,-0.146079,-0.236093,-0.247831,3.40735,1.31655,-0.298289,2.54603,-2.20948,-2.47656,-2.72703,0.287497,0.909244,1.37823
-96.5806,0.972465,0.0779399,6,63,0,124.225,0.233024,1.02129,0.830888,1.2699,0.299123,0.230667,-0.199374,-2.63982,-2.33545,-0.704113,0.786113,0.539129,-1.46985,-0.782499,0.0603355,0.498157,-2.11621,-1.85556,-3.56336,0.149032,0.0294418,-0.329221,0.861963,-0.509078,0.196501,0.116925,0.0439447,-1.92554,-2.16041,-1.17279,-1.2841,2.632,0.453712,1.14375,0.632952,0.597502,-1.05225,-0.804253,-0.690056,1.03896,-1.40053,1.05245,-0.0529569,1.54276,-0.0469864,1.51023,-0.288334,-0.17301,-0.0932349,-0.235375,-0.0320781,-0.109851,-0.0846967,-0.191755,-0.373554,-0.281185,3.76879,0.905358,-0.452843,1.64073,-2.33029,-1.34125,-2.62611,-0.248132,-0.534803,1.72976
-98.0345,0.996933,0.0779399,6,63,0,124.374,0.264372,-2.07755,0.135269,0.835699,1.11489,-0.606878,-2.97135,-1.37176,-1.81315,0.58703,-1.87192,1.35736,-0.571461,1.76322,0.240276,0.278695,-0.87175,-2.06639,-3.13701,0.359403,-0.366298,0.902708,1.23035,0.703977,1.25851,-0.22879,-2.20642,-1.581,-1.5467,2.18153,1.44645,-0.407591,1.3628,0.187846,0.403091,0.600909,-0.603041,-1.65142,-0.501559,-0.596033,1.67076,-0.302422,-0.0429021,1.56888,-0.0449585,1.37242,-0.0626905,-0.275627,-0.160569,-0.168275,-0.00716644,-0.0493774,-0.148811,-0.152231,-0.169752,-0.230496,0.72896,3.25446,1.39519,1.78602,-2.86238,-3.80395,-3.31577,-0.579187,0.398565,1.12676
-95.7978,0.988278,0.0779399,6,63,0,126.825,0.218029,1.99981,0.538761,1.05839,0.0260625,0.368952,-0.568294,-2.51336,-4.47367,-1.09271,0.225891,-0.745431,-1.04141,-0.902054,-0.329284,0.691133,-2.23583,-3.5847,-3.46223,-0.0199191,-0.353596,-0.706653,0.0260685,-0.859144,0.384076,-0.0981772,-2.61709,-3.64539,-2.80895,-2.0174,-0.988607,2.46349,-0.393375,0.81439,0.211867,0.12869,-1.23452,-3.28044,-2.76179,0.40091,-2.5945,0.757228,-0.0934922,1.71571,-0.0677197,1.89922,-0.321738,-0.161589,-0.148653,-0.233781,-0.0156754,-0.0559034,0.00503616,-0.219736,-0.239032,-0.206436,4.23927,0.633205,0.896746,1.52936,-2.41993,-2.17568,-4.14074,0.0102833,-0.924861,0.468592
-99.263,0.919782,0.0779399,6,63,0,123.456,0.328875,0.112131,0.893793,0.266054,1.19704,0.728795,-2.91383,-3.39411,-2.77633,-1.10315,-1.80097,0.606149,-1.31559,1.71224,-0.979904,0.505456,-2.0401,-3.87677,-4.16853,0.227648,0.140361,-0.693889,0.437037,1.16189,0.256754,1.27736,-2.13926,-2.05654,-4.15608,-0.159298,0.235684,-1.3447,1.85827,0.498451,0.216214,1.80861,-3.43451,-1.91957,-2.53314,-0.797025,1.08656,-0.69009,-0.0955738,2.14004,-0.0624594,1.93504,-0.271799,-0.396564,-0.164492,-0.293118,-0.0247328,-0.0739945,-0.0839469,-0.274473,-0.263762,-0.247705,3.38476,4.44031,0.700459,2.41962,-3.23928,-4.81401,-3.42227,0.137296,0.646183,1.48367
-99.4546,0.974586,0.0779399,6,63,0,136.133,0.320129,-1.33567,-0.584434,0.837852,0.347466,-0.986207,-1.82362,-3.5882,-5.45602,-0.853762,-0.300157,1.04371,-1.10965,1.21513,1.36624,0.650802,-2.20861,-5.77795,-3.98611,-0.620882,-0.352191,-1.03977,1.27588,-0.679364,-0.585645,-0.515576,-3.41467,-5.13103,-4.10572,-1.00203,-1.81239,1.58334,-1.10874,0.0217356,-0.804032,-0.757752,-1.65022,-4.66984,-4.25029,-0.109342,-2.32432,0.873126,-0.12297,2.31389,-0.0718828,2.43352,-0.161052,-0.255963,-0.183739,-0.205842,-0.0544824,-0.0643792,-0.0899904,-0.212462,-0.295247,-0.1916,1.94725,2.64228,1.46586,2.08025,-2.52522,-4.5168,-3.12717,0.068003,1.59947,-0.393585
-94.7784,0.998053,0.0779399,6,63,0,124.265,0.246324,0.623429,-0.0988525,1.42857,-0.544806,0.569999,-1.8152,-2.66939,-4.53086,-0.471908,-0.286738,1.78329,-0.317718,-0.0974554,-0.477066,0.448385,-1.37125,-4.17418,-4.65009,-0.735415,-0.977431,-0.68388,0.000266696,-1.62993,-0.736546,-0.224398,-2.73177,-2.98817,-4.82987,-0.692006,-2.01558,1.69938,-1.06767,0.0187247,-0.92903,0.582308,-0.644424,-3.1169,-1.93968,1.76718,-0.934456,-0.896704,-0.101369,1.94474,-0.0325137,0.656547,-0.234805,-0.203864,-0.091567,-0.235741,-0.0265435,-0.0873626,-0.0968578,-0.202812,-0.217442,-0.2542,2.53822,1.41389,0.428571,2.10931,-2.55861,-2.32239,-1.35988,0.0652455,0.151831,0.947152
-99.6866,0.840679,0.0779399,6,63,0,125.934,0.401086,-1.47981,-0.93012,0.944542,1.64103,-0.582333,-2.68526,-3.7281,-3.17827,-0.658929,-2.31355,-0.7027,-0.460278,0.38856,-0.278519,-0.0970858,-2.61921,-3.61821,-4.35501,-0.656268,-0.658647,-1.65794,1.07678,1.37521,1.21263,-2.08758,-1.50002,-2.34994,-1.9597,-0.0449269,0.251481,-1.13119,2.3566,1.17433,-0.654603,0.790257,-2.58373,-0.430784,-2.60106,-2.3039,-1.26591,-0.213129,-0.0836802,1.57999,-0.03188,0.739458,-0.212087,-0.25266,-0.164302,-0.194937,-0.102248,-0.179378,-0.177413,-0.210264,-0.268979,-0.140624,2.76574,2.26719,0.17165,1.89782,-1.64626,-2.40935,-3.94853,-0.606632,0.377134,0.104966
-105.052,0.975146,0.0779399,6,63,0,144.826,0.254472,0.266059,0.977219,0.619689,-1.32933,-0.742676,-1.29177,-1.39011,-3.40305,-0.507896,0.478615,1.06041,-1.41787,-1.20917,0.493908,0.198205,-0.82709,-2.84286,-2.86738,0.814854,0.266852,-0.237196,-0.525131,-2.41138,0.442413,1.40209,-2.40635,-1.70443,-2.72054,-0.480082,-1.06426,1.97035,-2.33023,-0.746824,0.348961,-1.1249,0.0959113,-3.43059,-1.56899,1.41925,0.576516,0.249959,-0.0669532,1.33615,-0.0488339,1.27372,-0.144676,-0.105581,-0.15549,-0.180352,-0.0716867,-0.055267,-0.138265,-0.26349,-0.238118,-0.172716,1.76162,0.647093,1.1987,1.20557,-2.08915,-3.88373,-1.14916,1.58368,-0.520451,0.039362
